Cart ID,Associated Contact ID,Cart Created Date,Cart Value,Recovered,Recovery Date
938031,228795,2026-03-24,75.38,No,
938032,331134,2026-03-24,132.12,No,
938033,207864,2026-03-24,44.79,Yes,2026-03-24
938034,287745,2026-03-24,56.19,No,
938035,307538,2026-03-24,130.50,No,
938036,234457,2026-03-24,103.02,No,
938037,325413,2026-03-24,96.34,No,
938038,294398,2026-03-24,129.60,Yes,2026-03-24
938039,240439,2026-03-24,125.99,No,
938040,357711,2026-03-24,132.27,No,
938041,201600,2026-03-24,100.01,No,
938042,282828,2026-03-24,168.14,Yes,2026-03-26
938043,302434,2026-03-24,118.04,Yes,2026-03-26
938044,327570,2026-03-24,140.20,No,
938045,280966,2026-03-24,55.73,Yes,2026-03-25
938046,323900,2026-03-24,75.65,No,
938047,307542,2026-03-24,85.59,No,
938048,212499,2026-03-24,128.33,No,
938049,343741,2026-03-24,63.39,Yes,2026-03-27
938050,267874,2026-03-24,129.51,No,
938051,210408,2026-03-24,98.81,No,
938052,293577,2026-03-24,97.01,Yes,2026-03-27
938053,294614,2026-03-24,90.89,Yes,2026-03-25
938054,301995,2026-03-24,63.85,No,
938055,346152,2026-03-24,67.33,No,
938056,206480,2026-03-24,81.40,No,
938057,245753,2026-03-24,80.06,No,
938058,347704,2026-03-24,78.50,No,
938059,214597,2026-03-24,104.36,No,
938060,337260,2026-03-24,99.68,No,
938061,306045,2026-03-24,107.77,No,
938062,225013,2026-03-24,135.00,Yes,2026-03-26
938063,358219,2026-03-24,34.78,No,
938064,221262,2026-03-24,53.55,No,
938065,348728,2026-03-24,93.35,No,
938066,315918,2026-03-24,131.91,No,
938067,336618,2026-03-24,80.13,No,
938068,252569,2026-03-24,79.18,No,
938069,254426,2026-03-24,149.78,No,
938070,291387,2026-03-24,83.28,No,
938071,300668,2026-03-24,47.95,No,
938072,281185,2026-03-24,108.16,No,
938073,221048,2026-03-24,63.10,No,
938074,276687,2026-03-24,97.07,No,
938075,295916,2026-03-24,95.85,No,
938076,286310,2026-03-24,123.91,Yes,2026-03-25
938077,227767,2026-03-24,127.86,No,
938078,289721,2026-03-24,135.00,Yes,2026-03-25
938079,300420,2026-03-24,74.31,No,
938080,244746,2026-03-24,90.31,No,
938081,223205,2026-03-24,110.86,No,
938082,258816,2026-03-24,108.01,No,
938083,371102,2026-03-24,103.59,Yes,2026-03-25
938084,378943,2026-03-24,62.45,No,
938085,299661,2026-03-24,94.23,No,
938086,325362,2026-03-24,146.37,Yes,2026-03-26
938087,242722,2026-03-24,117.63,Yes,2026-03-24
938088,356028,2026-03-24,53.27,Yes,2026-03-27
938089,359708,2026-03-24,80.20,No,
938090,224089,2026-03-24,134.62,Yes,2026-03-24
938091,268552,2026-03-24,119.04,Yes,2026-03-25
938092,237207,2026-03-24,99.10,Yes,2026-03-24
938093,212689,2026-03-24,96.78,No,
938094,255464,2026-03-24,52.99,No,
938095,340795,2026-03-24,140.77,Yes,2026-03-24
938096,308145,2026-03-24,89.53,No,
938097,370488,2026-03-24,77.11,No,
938098,203206,2026-03-24,131.75,Yes,2026-03-25
938099,320425,2026-03-24,66.56,Yes,2026-03-25
938100,363292,2026-03-24,110.10,No,
938101,310490,2026-03-24,28.19,No,
938102,343766,2026-03-24,108.09,No,
938103,305075,2026-03-24,81.93,No,
938104,265165,2026-03-24,95.63,Yes,2026-03-27
938105,235355,2026-03-24,59.07,No,
938106,298593,2026-03-24,118.01,No,
938107,341916,2026-03-24,49.57,No,
938108,230944,2026-03-24,69.80,No,
938109,259878,2026-03-24,88.15,No,
938110,263818,2026-03-24,37.34,Yes,2026-03-27
938111,335166,2026-03-24,107.15,No,
938112,319914,2026-03-24,82.71,No,
938113,259244,2026-03-24,20.21,Yes,2026-03-26
938114,300064,2026-03-24,68.95,Yes,2026-03-27
938115,321678,2026-03-24,86.42,Yes,2026-03-25
938116,376699,2026-03-24,77.32,No,
938117,233335,2026-03-24,116.86,No,
938118,299593,2026-03-24,94.20,Yes,2026-03-24
938119,258823,2026-03-24,96.95,No,
938120,204295,2026-03-24,83.41,Yes,2026-03-26
938121,299647,2026-03-24,86.28,Yes,2026-03-25
938122,367853,2026-03-24,70.69,No,
938123,271334,2026-03-24,33.49,No,
938124,374199,2026-03-24,80.46,No,
938125,370077,2026-03-24,57.75,Yes,2026-03-24
938126,343950,2026-03-24,46.92,No,
938127,291579,2026-03-24,139.77,No,
938128,200421,2026-03-24,105.77,Yes,2026-03-24
938129,245731,2026-03-24,120.87,No,
938130,309958,2026-03-24,52.44,Yes,2026-03-27
938131,335385,2026-03-24,103.11,No,
938132,378526,2026-03-24,25.44,No,
938133,242793,2026-03-24,121.02,No,
938134,257215,2026-03-24,94.02,Yes,2026-03-24
938135,258431,2026-03-24,95.23,No,
938136,347375,2026-03-24,119.50,Yes,2026-03-25
938137,251410,2026-03-24,80.65,No,
938138,243583,2026-03-24,31.46,No,
938139,338947,2026-03-24,127.45,Yes,2026-03-24
938140,309660,2026-03-24,79.21,No,
938141,306454,2026-03-24,113.69,No,
938142,320977,2026-03-24,102.26,No,
938143,340509,2026-03-24,90.10,No,
938144,372573,2026-03-24,97.13,No,
938145,324803,2026-03-24,104.37,No,
938146,230789,2026-03-24,96.90,No,
938147,206677,2026-03-24,52.20,Yes,2026-03-27
938148,280797,2026-03-24,100.94,No,
938149,350483,2026-03-24,77.06,No,
938150,376180,2026-03-25,66.79,Yes,2026-03-28
938151,369144,2026-03-25,90.29,Yes,2026-03-28
938152,236554,2026-03-25,122.81,Yes,2026-03-25
938153,291373,2026-03-25,97.51,Yes,2026-03-26
938154,242604,2026-03-25,106.36,No,
938155,232237,2026-03-25,105.54,Yes,2026-03-26
938156,200337,2026-03-25,99.77,No,
938157,351158,2026-03-25,109.16,No,
938158,245050,2026-03-25,76.39,No,
938159,239181,2026-03-25,98.84,Yes,2026-03-27
938160,227833,2026-03-25,101.10,Yes,2026-03-26
938161,286486,2026-03-25,63.23,No,
938162,354731,2026-03-25,102.80,Yes,2026-03-26
938163,257617,2026-03-25,89.53,No,
938164,308929,2026-03-25,56.72,No,
938165,260330,2026-03-25,111.25,Yes,2026-03-28
938166,300332,2026-03-25,129.41,Yes,2026-03-25
938167,349245,2026-03-25,78.86,Yes,2026-03-28
938168,307092,2026-03-25,75.09,No,
938169,369813,2026-03-25,68.15,No,
938170,364919,2026-03-25,93.79,No,
938171,270416,2026-03-25,93.10,Yes,2026-03-25
938172,367319,2026-03-25,117.55,Yes,2026-03-26
938173,211830,2026-03-25,92.74,No,
938174,294002,2026-03-25,95.14,No,
938175,293599,2026-03-25,103.83,Yes,2026-03-27
938176,254624,2026-03-25,72.16,Yes,2026-03-26
938177,206994,2026-03-25,151.40,Yes,2026-03-26
938178,362632,2026-03-25,60.46,No,
938179,305920,2026-03-25,85.23,No,
938180,307268,2026-03-25,93.75,No,
938181,249029,2026-03-25,112.43,No,
938182,335771,2026-03-25,51.80,Yes,2026-03-27
938183,375030,2026-03-25,76.49,Yes,2026-03-28
938184,229249,2026-03-25,97.12,No,
938185,319644,2026-03-25,101.00,No,
938186,364817,2026-03-25,99.11,Yes,2026-03-28
938187,208945,2026-03-25,75.93,No,
938188,216597,2026-03-25,56.66,Yes,2026-03-28
938189,331067,2026-03-25,119.05,Yes,2026-03-25
938190,233335,2026-03-25,53.88,Yes,2026-03-26
938191,334839,2026-03-25,42.87,No,
938192,274584,2026-03-25,83.84,No,
938193,295023,2026-03-25,94.82,No,
938194,365258,2026-03-25,127.35,Yes,2026-03-28
938195,341554,2026-03-25,105.55,Yes,2026-03-26
938196,244799,2026-03-25,103.91,No,
938197,305398,2026-03-25,110.85,Yes,2026-03-25
938198,260355,2026-03-25,98.67,No,
938199,376178,2026-03-25,88.94,Yes,2026-03-27
938200,329830,2026-03-25,95.61,Yes,2026-03-25
938201,354215,2026-03-25,109.05,No,
938202,284453,2026-03-25,72.03,No,
938203,298629,2026-03-25,90.63,No,
938204,373857,2026-03-25,56.76,No,
938205,213546,2026-03-25,25.02,Yes,2026-03-26
938206,366928,2026-03-25,44.02,Yes,2026-03-27
938207,315507,2026-03-25,111.42,Yes,2026-03-25
938208,366730,2026-03-25,107.71,No,
938209,259421,2026-03-25,108.78,Yes,2026-03-26
938210,317334,2026-03-25,109.58,Yes,2026-03-28
938211,209903,2026-03-25,71.23,No,
938212,334173,2026-03-25,123.40,No,
938213,291525,2026-03-25,98.35,No,
938214,275586,2026-03-25,102.60,No,
938215,297520,2026-03-25,82.80,No,
938216,339804,2026-03-25,64.10,No,
938217,307742,2026-03-25,99.02,Yes,2026-03-25
938218,248296,2026-03-25,106.84,No,
938219,332291,2026-03-25,92.37,Yes,2026-03-28
938220,351214,2026-03-25,71.64,No,
938221,227403,2026-03-25,129.54,No,
938222,207713,2026-03-25,121.41,Yes,2026-03-28
938223,345817,2026-03-25,87.15,Yes,2026-03-28
938224,377173,2026-03-25,130.27,Yes,2026-03-26
938225,298729,2026-03-25,151.71,Yes,2026-03-27
938226,366911,2026-03-25,47.64,No,
938227,234086,2026-03-25,56.15,Yes,2026-03-25
938228,295045,2026-03-25,87.46,Yes,2026-03-26
938229,276698,2026-03-25,65.22,Yes,2026-03-25
938230,370498,2026-03-25,101.21,No,
938231,242002,2026-03-25,110.54,No,
938232,264424,2026-03-25,102.46,No,
938233,201688,2026-03-25,96.69,No,
938234,335069,2026-03-25,77.78,No,
938235,340523,2026-03-25,84.30,No,
938236,300823,2026-03-25,54.78,Yes,2026-03-28
938237,249673,2026-03-25,99.80,No,
938238,278825,2026-03-25,75.95,Yes,2026-03-25
938239,223901,2026-03-25,50.38,No,
938240,205039,2026-03-25,134.79,No,
938241,347936,2026-03-25,68.31,Yes,2026-03-27
938242,270807,2026-03-25,86.38,Yes,2026-03-25
938243,282025,2026-03-25,60.35,Yes,2026-03-28
938244,270341,2026-03-25,20.00,No,
938245,347849,2026-03-25,114.50,Yes,2026-03-25
938246,350677,2026-03-25,94.64,No,
938247,209532,2026-03-25,74.20,No,
938248,310742,2026-03-25,79.26,No,
938249,211746,2026-03-25,74.26,No,
938250,341545,2026-03-25,83.33,Yes,2026-03-28
938251,233205,2026-03-25,113.83,No,
938252,352107,2026-03-25,126.97,No,
938253,319613,2026-03-25,130.75,No,
938254,304812,2026-03-25,78.05,No,
938255,333390,2026-03-25,139.21,No,
938256,266678,2026-03-25,130.39,No,
938257,379027,2026-03-25,102.86,No,
938258,346646,2026-03-25,136.42,No,
938259,286673,2026-03-25,117.86,No,
938260,356284,2026-03-25,50.55,Yes,2026-03-28
938261,332424,2026-03-25,72.99,No,
938262,281393,2026-03-25,99.53,No,
938263,291064,2026-03-25,99.18,No,
938264,277417,2026-03-25,135.43,No,
938265,265560,2026-03-25,131.54,Yes,2026-03-27
938266,290224,2026-03-25,127.69,Yes,2026-03-27
938267,377592,2026-03-25,156.73,No,
938268,337211,2026-03-25,101.70,No,
938269,338364,2026-03-25,116.79,No,
938270,268208,2026-03-25,109.60,No,
938271,287413,2026-03-25,120.94,No,
938272,249091,2026-03-25,94.07,Yes,2026-03-27
938273,211415,2026-03-25,134.64,No,
938274,259874,2026-03-25,77.59,No,
938275,238718,2026-03-25,103.25,No,
938276,311687,2026-03-25,82.06,Yes,2026-03-25
938277,301082,2026-03-25,97.01,No,
938278,267955,2026-03-25,80.40,No,
938279,274585,2026-03-25,108.56,No,
938280,215509,2026-03-25,87.38,Yes,2026-03-28
938281,331493,2026-03-25,140.99,No,
938282,295340,2026-03-26,135.98,No,
938283,227909,2026-03-26,59.65,Yes,2026-03-28
938284,314158,2026-03-26,105.37,Yes,2026-03-26
938285,207422,2026-03-26,91.47,Yes,2026-03-28
938286,257985,2026-03-26,35.92,No,
938287,363314,2026-03-26,77.18,No,
938288,221604,2026-03-26,87.91,No,
938289,285647,2026-03-26,132.66,Yes,2026-03-27
938290,202115,2026-03-26,20.00,Yes,2026-03-29
938291,280708,2026-03-26,105.04,No,
938292,213560,2026-03-26,103.01,No,
938293,271143,2026-03-26,112.18,Yes,2026-03-29
938294,337966,2026-03-26,76.21,Yes,2026-03-28
938295,364013,2026-03-26,117.96,No,
938296,204981,2026-03-26,97.51,No,
938297,213830,2026-03-26,82.89,No,
938298,308881,2026-03-26,72.68,Yes,2026-03-29
938299,322111,2026-03-26,24.74,Yes,2026-03-28
938300,284287,2026-03-26,113.46,No,
938301,329908,2026-03-26,137.08,No,
938302,277764,2026-03-26,20.24,Yes,2026-03-27
938303,219479,2026-03-26,54.23,Yes,2026-03-28
938304,257473,2026-03-26,75.04,No,
938305,243495,2026-03-26,98.70,No,
938306,322010,2026-03-26,80.70,No,
938307,356491,2026-03-26,107.31,Yes,2026-03-27
938308,297732,2026-03-26,99.74,No,
938309,251979,2026-03-26,102.14,Yes,2026-03-26
938310,239539,2026-03-26,69.20,Yes,2026-03-26
938311,264564,2026-03-26,94.76,Yes,2026-03-28
938312,276578,2026-03-26,76.33,Yes,2026-03-27
938313,263258,2026-03-26,84.99,No,
938314,203949,2026-03-26,86.45,No,
938315,352752,2026-03-26,89.63,Yes,2026-03-29
938316,376054,2026-03-26,72.53,Yes,2026-03-26
938317,261706,2026-03-26,147.95,No,
938318,335478,2026-03-26,104.72,No,
938319,295862,2026-03-26,131.71,No,
938320,315330,2026-03-26,132.80,No,
938321,243014,2026-03-26,53.74,No,
938322,356244,2026-03-26,24.11,Yes,2026-03-27
938323,291129,2026-03-26,63.07,No,
938324,321754,2026-03-26,70.44,No,
938325,374591,2026-03-26,70.11,No,
938326,284083,2026-03-26,71.77,No,
938327,376693,2026-03-26,52.62,No,
938328,206466,2026-03-26,107.16,No,
938329,334013,2026-03-26,60.92,Yes,2026-03-27
938330,280472,2026-03-26,117.72,No,
938331,251319,2026-03-26,63.46,No,
938332,266978,2026-03-26,159.84,Yes,2026-03-28
938333,335323,2026-03-26,143.31,Yes,2026-03-27
938334,349144,2026-03-26,74.47,No,
938335,250935,2026-03-26,20.00,Yes,2026-03-27
938336,264872,2026-03-26,98.21,No,
938337,349842,2026-03-26,64.72,No,
938338,344013,2026-03-26,108.47,No,
938339,322304,2026-03-26,89.72,Yes,2026-03-26
938340,335190,2026-03-26,32.67,Yes,2026-03-29
938341,360222,2026-03-26,123.73,Yes,2026-03-26
938342,305138,2026-03-26,72.86,Yes,2026-03-27
938343,272756,2026-03-26,71.41,Yes,2026-03-27
938344,215382,2026-03-26,83.74,Yes,2026-03-28
938345,272670,2026-03-26,54.71,Yes,2026-03-26
938346,226854,2026-03-26,81.56,No,
938347,370410,2026-03-26,109.74,No,
938348,291939,2026-03-26,49.26,No,
938349,289089,2026-03-26,140.55,No,
938350,253768,2026-03-26,105.64,Yes,2026-03-27
938351,238368,2026-03-26,72.88,No,
938352,359693,2026-03-26,74.78,Yes,2026-03-27
938353,291709,2026-03-26,24.16,No,
938354,221579,2026-03-26,49.01,No,
938355,341674,2026-03-26,84.72,Yes,2026-03-29
938356,351222,2026-03-26,78.16,Yes,2026-03-28
938357,326356,2026-03-26,83.22,No,
938358,370742,2026-03-26,112.53,No,
938359,365534,2026-03-26,66.40,Yes,2026-03-29
938360,350141,2026-03-26,36.40,No,
938361,218644,2026-03-26,157.72,No,
938362,260265,2026-03-26,96.54,Yes,2026-03-28
938363,287298,2026-03-26,61.79,No,
938364,321729,2026-03-26,98.29,No,
938365,212427,2026-03-26,104.78,Yes,2026-03-29
938366,340775,2026-03-26,87.39,Yes,2026-03-27
938367,311376,2026-03-26,67.09,Yes,2026-03-26
938368,356444,2026-03-26,123.05,No,
938369,287049,2026-03-26,100.62,No,
938370,205603,2026-03-26,77.34,No,
938371,362278,2026-03-26,111.09,Yes,2026-03-26
938372,360599,2026-03-26,100.44,No,
938373,236255,2026-03-26,50.12,Yes,2026-03-29
938374,335624,2026-03-26,110.96,No,
938375,307657,2026-03-26,105.28,No,
938376,223661,2026-03-26,92.78,No,
938377,317459,2026-03-26,90.34,No,
938378,253572,2026-03-26,99.18,No,
938379,329699,2026-03-26,35.28,No,
938380,265229,2026-03-26,101.99,No,
938381,364499,2026-03-26,116.83,No,
938382,345321,2026-03-26,138.46,No,
938383,262386,2026-03-26,83.97,No,
938384,201793,2026-03-26,52.24,No,
938385,267454,2026-03-26,67.52,Yes,2026-03-29
938386,325768,2026-03-26,67.75,No,
938387,318007,2026-03-26,115.50,Yes,2026-03-28
938388,282641,2026-03-26,94.04,Yes,2026-03-27
938389,297338,2026-03-26,85.86,No,
938390,308424,2026-03-26,109.22,No,
938391,213635,2026-03-26,86.69,Yes,2026-03-28
938392,369946,2026-03-26,101.83,Yes,2026-03-28
938393,353779,2026-03-26,130.47,No,
938394,227132,2026-03-26,113.46,No,
938395,239489,2026-03-26,87.92,No,
938396,200283,2026-03-26,81.57,Yes,2026-03-27
938397,336016,2026-03-26,81.48,Yes,2026-03-27
938398,310284,2026-03-26,28.43,No,
938399,312126,2026-03-26,54.95,No,
938400,257806,2026-03-26,85.64,No,
938401,325058,2026-03-26,60.85,No,
938402,202458,2026-03-26,57.96,No,
938403,258357,2026-03-26,51.07,Yes,2026-03-29
938404,318692,2026-03-26,81.70,Yes,2026-03-27
938405,254297,2026-03-26,67.07,No,
938406,257372,2026-03-26,97.50,No,
938407,363724,2026-03-26,53.65,Yes,2026-03-28
938408,371108,2026-03-26,93.60,No,
938409,288762,2026-03-26,64.37,Yes,2026-03-29
938410,292297,2026-03-26,97.90,Yes,2026-03-28
938411,280274,2026-03-26,87.42,No,
938412,293259,2026-03-26,99.28,No,
938413,215841,2026-03-26,127.08,No,
938414,206560,2026-03-26,30.72,Yes,2026-03-26
938415,256820,2026-03-26,142.37,No,
938416,260798,2026-03-26,66.25,No,
938417,377680,2026-03-26,95.57,No,
938418,326035,2026-03-26,88.68,No,
938419,257697,2026-03-26,56.16,No,
938420,360050,2026-03-26,138.42,No,
938421,351023,2026-03-26,131.88,No,
938422,287739,2026-03-26,89.27,No,
938423,302856,2026-03-26,84.11,No,
938424,261335,2026-03-26,43.67,No,
938425,308121,2026-03-26,86.41,Yes,2026-03-27
938426,312640,2026-03-26,56.33,No,
938427,348800,2026-03-26,108.49,Yes,2026-03-27
938428,279348,2026-03-26,57.85,Yes,2026-03-29
938429,313202,2026-03-26,77.96,Yes,2026-03-29
938430,207082,2026-03-26,86.78,Yes,2026-03-27
938431,350395,2026-03-26,155.63,Yes,2026-03-29
938432,243316,2026-03-26,94.77,No,
938433,292879,2026-03-26,114.59,Yes,2026-03-29
938434,329983,2026-03-26,73.83,No,
938435,207993,2026-03-27,79.92,No,
938436,301736,2026-03-27,132.38,No,
938437,227199,2026-03-27,65.53,No,
938438,348580,2026-03-27,96.41,No,
938439,275846,2026-03-27,28.29,No,
938440,285721,2026-03-27,105.51,Yes,2026-03-28
938441,233840,2026-03-27,84.96,No,
938442,318525,2026-03-27,89.48,No,
938443,297035,2026-03-27,82.79,Yes,2026-03-27
938444,228838,2026-03-27,89.63,No,
938445,282137,2026-03-27,90.71,No,
938446,225111,2026-03-27,82.40,No,
938447,292946,2026-03-27,115.38,No,
938448,251064,2026-03-27,46.95,Yes,2026-03-27
938449,355653,2026-03-27,44.19,Yes,2026-03-29
938450,360936,2026-03-27,67.39,Yes,2026-03-30
938451,258235,2026-03-27,113.14,Yes,2026-03-27
938452,334117,2026-03-27,96.79,No,
938453,372604,2026-03-27,34.73,No,
938454,262569,2026-03-27,128.47,No,
938455,337164,2026-03-27,119.05,Yes,2026-03-29
938456,323288,2026-03-27,125.27,No,
938457,252409,2026-03-27,111.03,No,
938458,332207,2026-03-27,142.06,Yes,2026-03-30
938459,292471,2026-03-27,82.01,Yes,2026-03-27
938460,232918,2026-03-27,52.05,Yes,2026-03-28
938461,206360,2026-03-27,116.56,No,
938462,221030,2026-03-27,98.22,No,
938463,216578,2026-03-27,115.12,No,
938464,254804,2026-03-27,122.39,No,
938465,369984,2026-03-27,87.25,No,
938466,269040,2026-03-27,127.63,No,
938467,374861,2026-03-27,50.92,No,
938468,322691,2026-03-27,83.46,Yes,2026-03-28
938469,293815,2026-03-27,78.89,No,
938470,302292,2026-03-27,131.16,No,
938471,297126,2026-03-27,80.22,No,
938472,241108,2026-03-27,74.81,Yes,2026-03-27
938473,250576,2026-03-27,59.15,Yes,2026-03-28
938474,205148,2026-03-27,113.01,No,
938475,273261,2026-03-27,65.29,No,
938476,323542,2026-03-27,83.43,No,
938477,298531,2026-03-27,87.06,No,
938478,323212,2026-03-27,80.35,Yes,2026-03-27
938479,295729,2026-03-27,92.16,Yes,2026-03-28
938480,318591,2026-03-27,72.51,Yes,2026-03-29
938481,330585,2026-03-27,79.03,Yes,2026-03-28
938482,356964,2026-03-27,95.13,No,
938483,338241,2026-03-27,106.79,No,
938484,239658,2026-03-27,90.17,Yes,2026-03-30
938485,242665,2026-03-27,21.74,No,
938486,326130,2026-03-27,103.21,Yes,2026-03-30
938487,221828,2026-03-27,91.88,No,
938488,344410,2026-03-27,63.57,No,
938489,301726,2026-03-27,73.43,Yes,2026-03-30
938490,284342,2026-03-27,67.91,No,
938491,204965,2026-03-27,89.26,Yes,2026-03-30
938492,241819,2026-03-27,99.35,No,
938493,309375,2026-03-27,99.19,No,
938494,306633,2026-03-27,64.39,No,
938495,217810,2026-03-27,103.82,No,
938496,279403,2026-03-27,38.55,Yes,2026-03-30
938497,373727,2026-03-27,73.45,No,
938498,349141,2026-03-27,96.30,Yes,2026-03-28
938499,212082,2026-03-27,21.84,No,
938500,336815,2026-03-27,62.78,Yes,2026-03-27
938501,351156,2026-03-27,92.96,No,
938502,362903,2026-03-27,66.45,Yes,2026-03-28
938503,233483,2026-03-27,62.16,No,
938504,282646,2026-03-27,102.34,No,
938505,207718,2026-03-27,117.45,No,
938506,281942,2026-03-27,62.18,Yes,2026-03-27
938507,246339,2026-03-27,84.94,Yes,2026-03-27
938508,211562,2026-03-27,71.02,No,
938509,287863,2026-03-27,119.43,No,
938510,246476,2026-03-27,98.33,No,
938511,332301,2026-03-27,75.25,No,
938512,229820,2026-03-27,64.99,Yes,2026-03-30
938513,265815,2026-03-27,86.46,No,
938514,253875,2026-03-27,45.14,Yes,2026-03-28
938515,326474,2026-03-27,87.91,Yes,2026-03-30
938516,201470,2026-03-27,157.24,Yes,2026-03-27
938517,354852,2026-03-27,107.38,No,
938518,329769,2026-03-27,63.66,No,
938519,361419,2026-03-27,72.52,No,
938520,224952,2026-03-27,80.31,Yes,2026-03-28
938521,347451,2026-03-27,136.54,Yes,2026-03-29
938522,373346,2026-03-27,148.83,No,
938523,371885,2026-03-27,142.72,No,
938524,351846,2026-03-27,112.59,Yes,2026-03-30
938525,204559,2026-03-27,112.92,No,
938526,228934,2026-03-27,78.58,No,
938527,223758,2026-03-27,85.32,No,
938528,273233,2026-03-27,119.20,No,
938529,232832,2026-03-27,98.33,No,
938530,292893,2026-03-27,80.35,No,
938531,251196,2026-03-27,51.64,Yes,2026-03-30
938532,219697,2026-03-27,80.08,Yes,2026-03-30
938533,362892,2026-03-27,33.00,Yes,2026-03-29
938534,259998,2026-03-27,91.73,Yes,2026-03-30
938535,377089,2026-03-27,66.08,Yes,2026-03-30
938536,215978,2026-03-27,48.10,Yes,2026-03-27
938537,238977,2026-03-27,80.74,No,
938538,365884,2026-03-27,90.90,No,
938539,292416,2026-03-27,119.60,No,
938540,286274,2026-03-27,55.14,No,
938541,271239,2026-03-27,91.89,Yes,2026-03-29
938542,234756,2026-03-27,50.04,Yes,2026-03-27
938543,282662,2026-03-27,103.90,Yes,2026-03-30
938544,273316,2026-03-27,146.29,No,
938545,281164,2026-03-27,76.18,Yes,2026-03-30
938546,330993,2026-03-27,59.72,Yes,2026-03-28
938547,305705,2026-03-27,72.78,No,
938548,297725,2026-03-27,97.07,No,
938549,295330,2026-03-27,71.32,Yes,2026-03-28
938550,210529,2026-03-27,81.92,Yes,2026-03-28
938551,288244,2026-03-27,89.92,No,
938552,230364,2026-03-27,55.93,No,
938553,233778,2026-03-27,93.58,Yes,2026-03-29
938554,287582,2026-03-27,62.50,No,
938555,325068,2026-03-27,93.03,No,
938556,295425,2026-03-27,49.32,Yes,2026-03-28
938557,252888,2026-03-27,88.53,Yes,2026-03-30
938558,216965,2026-03-27,68.71,No,
938559,314537,2026-03-27,119.51,Yes,2026-03-27
938560,261151,2026-03-27,104.17,No,
938561,284552,2026-03-27,80.34,Yes,2026-03-28
938562,214303,2026-03-27,106.89,No,
938563,308098,2026-03-27,89.53,Yes,2026-03-30
938564,289828,2026-03-27,104.48,No,
938565,319988,2026-03-27,34.65,No,
938566,351930,2026-03-27,58.04,No,
938567,223890,2026-03-27,126.34,Yes,2026-03-30
938568,251655,2026-03-27,65.98,No,
938569,251698,2026-03-27,116.73,Yes,2026-03-29
938570,264094,2026-03-27,77.72,No,
938571,273504,2026-03-27,136.87,No,
938572,345421,2026-03-27,107.80,No,
938573,346137,2026-03-27,105.23,Yes,2026-03-29
938574,290998,2026-03-27,75.33,No,
938575,232090,2026-03-27,102.25,Yes,2026-03-28
938576,230007,2026-03-27,91.11,No,
938577,263608,2026-03-27,99.27,Yes,2026-03-29
938578,296744,2026-03-27,64.24,Yes,2026-03-29
938579,376239,2026-03-27,34.97,Yes,2026-03-27
938580,267875,2026-03-27,128.52,Yes,2026-03-27
938581,273961,2026-03-27,125.74,No,
938582,218813,2026-03-27,148.18,Yes,2026-03-29
938583,355308,2026-03-27,45.46,No,
938584,241408,2026-03-27,98.30,Yes,2026-03-28
938585,345132,2026-03-27,116.35,Yes,2026-03-30
938586,321979,2026-03-27,133.57,No,
938587,341205,2026-03-28,106.61,No,
938588,373898,2026-03-28,104.52,No,
938589,215441,2026-03-28,113.09,No,
938590,263048,2026-03-28,62.10,Yes,2026-03-28
938591,321529,2026-03-28,90.40,No,
938592,375243,2026-03-28,98.67,Yes,2026-03-31
938593,279581,2026-03-28,114.98,No,
938594,371400,2026-03-28,146.80,No,
938595,378709,2026-03-28,47.67,No,
938596,306473,2026-03-28,64.38,No,
938597,267254,2026-03-28,101.51,No,
938598,336703,2026-03-28,50.13,No,
938599,219938,2026-03-28,78.94,No,
938600,295344,2026-03-28,61.75,No,
938601,260650,2026-03-28,147.62,Yes,2026-03-30
938602,337592,2026-03-28,103.93,Yes,2026-03-30
938603,315116,2026-03-28,98.54,No,
938604,237573,2026-03-28,42.39,Yes,2026-03-31
938605,354233,2026-03-28,78.40,No,
938606,322737,2026-03-28,92.76,No,
938607,201958,2026-03-28,125.46,No,
938608,232950,2026-03-28,56.01,No,
938609,296004,2026-03-28,34.50,Yes,2026-03-31
938610,245585,2026-03-28,113.94,No,
938611,275151,2026-03-28,99.25,No,
938612,224253,2026-03-28,101.98,Yes,2026-03-30
938613,219354,2026-03-28,108.32,Yes,2026-03-31
938614,374748,2026-03-28,69.81,No,
938615,230818,2026-03-28,79.63,Yes,2026-03-28
938616,314571,2026-03-28,76.54,Yes,2026-03-31
938617,313769,2026-03-28,129.53,Yes,2026-03-29
938618,368064,2026-03-28,108.42,No,
938619,321468,2026-03-28,77.61,No,
938620,208713,2026-03-28,73.32,Yes,2026-03-28
938621,344782,2026-03-28,36.69,No,
938622,221525,2026-03-28,113.59,No,
938623,226124,2026-03-28,76.61,No,
938624,213318,2026-03-28,99.76,No,
938625,279396,2026-03-28,50.10,No,
938626,351540,2026-03-28,115.34,Yes,2026-03-30
938627,207992,2026-03-28,101.00,No,
938628,265760,2026-03-28,108.58,No,
938629,204921,2026-03-28,83.79,No,
938630,312004,2026-03-28,81.29,No,
938631,270201,2026-03-28,66.34,No,
938632,362974,2026-03-28,80.20,No,
938633,335194,2026-03-28,123.05,No,
938634,267132,2026-03-28,53.62,No,
938635,283358,2026-03-28,69.38,Yes,2026-03-30
938636,278851,2026-03-28,79.58,No,
